USTACK_HASH,USTACK_SYMS
f3764ed9c2c69dc5,'pthread_cond_timedwait+0x23e;os_event::timed_wait(timespec const*)+0x3a;os_event::wait_time_low(std::chrono::duration<long, std::ratio<(long)1, (long)1000000> >, long)+0x99;log_files_governor(log_t*)+0xc8'
2d41eded6b139bb9,''
aaba65000715f757,''
6844fceb3228779f,''
f0d672b0e7321671,''
82df44ed125c9ff7,''
87e834eca261a19d,'handler::ha_write_row(unsigned char*)+0x127;Query_expression::ExecuteIteratorQuery(THD*)+0x2c4;Sql_cmd_dml::execute_inner(THD*)+0xbf;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
d93c41fdae96766,''
e26d5ddaadc4355e,'Fil_shard::do_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x720;fil_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x85;Double_write::write_to_datafile(buf_page_t const*, bool, file::Block const*)+0xa3;dblwr::write(buf_flush_t, buf_page_t*, bool)+0x98;buf_flush_page(buf_pool_t*, buf_page_t*, buf_flush_t, bool)+0x2c3;buf_flush_single_page_from_LRU(buf_pool_t*)+0x1ff;buf_LRU_get_free_block(buf_pool_t*)+0x8e'
22819424a7157f27,'buf_LRU_get_free_block(buf_pool_t*)+0x12e;buf_page_init_for_read(unsigned long, page_id_t const&, page_size_t const&, bool)+0xb4;buf_read_page_low(dberr_t*, bool, unsigned long, unsigned long, page_id_t const&, page_size_t const&, bool)+0x90;btr_cur_optimistic_insert(unsigned long, btr_cur_t*, unsigned long**, mem_block_info_t**, dtuple_t*, unsigned char**, big_rec_t**, que_thr_t*, mtr_t*)+0x65c;row_ins_clust_index_entry(dict_index_t*, dtuple_t*, que_thr_t*, bool)+0x1f5;ha_innobase::intrinsic_table_write_row(unsigned char*)+0x86;handler::ha_write_row(unsigned char*)+0x127;Query_expression::ExecuteIteratorQuery(THD*)+0x2c4;Sql_cmd_dml::execute_inner(THD*)+0xbf;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
680d91723d600352,''
616228b0701e5fd9,''
9dbbc65302916415,'Fil_shard::space_truncate(unsigned int, unsigned int)+0x1ae;ibt::Tablespace::truncate()+0x97;ibt::Tablespace_pool::free_ts(ibt::Tablespace*)+0x3f;plugin_foreach_with_mask(THD*, bool (**)(THD*, st_plugin_int*, void*), int, unsigned int, void*)+0x284;THD::release_resources()+0x1ad'
6e3fcd030651a70f,''
a6fefba931afb081,''
6ac3a504b365af17,''
765b4a641f653005,'Java_sun_nio_ch_SocketDispatcher_read0+0x2f'
1a9f52445d721858,'clock_gettime+0x1d'
7cbbfcf739eeac9f,''
c02687f7fe3b9eb7,''
5b69e2c6feaae7c,''
c851ea9d2b6c69e9,''
fb621ec01743e7f5,''
780dcc2f87780352,''
aeedd767e0c34d39,''
dbe3acfea79f1caf,''
874770e623f8400f,''
1f408e6244aa5f57,''
a62cb4fc99593547,''
35f280ae95122c1b,''
3a98299cfff462,'Java_sun_nio_ch_SocketDispatcher_read0+0x3b'
2275f4fd6c89ad07,''
218ef1bc43091ee9,''
13c565078593a857,''
bb7784ebbf8754b7,''
96f14040f78bb9b9,''
f9540952f6f204e0,'__libc_fcntl64+0x45;Java_sun_nio_ch_IOUtil_configureBlocking+0x6f'
d47fc4f469105977,''
296fe8aea737aa4d,''
d16ef503aedac807,''
3b0ebdbb05dc4e28,'__libc_fcntl64+0x45;sqlite3PagerSharedLock+0x2ae;sqlite3VdbeExec+0x524a;sqlite3_step+0x151;_PyEval_EvalFrameDefault+0x1e45;PyEval_EvalCode+0x15b;_PyRun_SimpleFileObject+0x1aa;_PyRun_AnyFileObject+0x4f;Py_RunMain+0x3b5;Py_BytesMain+0x2d;__libc_start_main+0x8b;_start+0x25'
12c09d05d0d8887f,''
765d44691f619c24,'Java_sun_nio_ch_SocketDispatcher_read0+0x2f'
7ee6fcf8f09dbd9f,''
97c4b439158500a,'init_timers()+0x2e;initialize_performance_schema(PFS_global_param*, PSI_thread_bootstrap**, PSI_mutex_bootstrap**, PSI_rwlock_bootstrap**, PSI_cond_bootstrap**, PSI_file_bootstrap**, PSI_socket_bootstrap**, PSI_table_bootstrap**, PSI_mdl_bootstrap**, PSI_idle_bootstrap**, PSI_stage_bootstrap**, PSI_statement_bootstrap**, PSI_transaction_bootstrap**, PSI_memory_bootstrap**, PSI_error_bootstrap**, PSI_data_lock_bootstrap**, PSI_system_bootstrap**, PSI_tls_channel_bootstrap**)+0xe2;mysqld_main(int, char**)+0xb8d;__libc_start_main+0x8b;_start+0x25'
1f3b51c84add7191,''
1fa9b45755c5c1b1,''
5a815cfc18c50ebf,''
df58c4b0d607f669,''
4a98b4ecb2bcb947,''
765b60151f65351e,'Java_sun_nio_ch_SocketDispatcher_read0+0x2f'
c0ce718d28dcaab,'pfs_malloc_array(PFS_builtin_memory_class*, unsigned long, unsigned long, int)+0x30;create_table(PFS_table_share*, PFS_thread*, void const*)+0x3a6;handler::ha_open(TABLE*, char const*, int, int, dd::Table const*)+0xdb;open_table_from_share(THD*, TABLE_SHARE*, char const*, unsigned int, unsigned int, unsigned int, TABLE*, bool, dd::Table const*)+0x103d;open_table(THD*, Table_ref*, Open_table_context*)+0xd21;open_tables(THD*, Table_ref**, unsigned int*, unsigned int, Prelocking_strategy*)+0x52f;open_tables_for_query(THD*, Table_ref*, unsigned int)+0x79;mysqld_list_fields(THD*, Table_ref*, char const*)+0x38;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x154d;do_command(THD*)+0x2a5'
f77f37f8daeac589,'BIO_read+0x2b;SSL_read+0x2b'
3088763e8deb8f57,'ibuf_insert(ibuf_op_t, dtuple_t const*, dict_index_t*, page_id_t const&, page_size_t const&, que_thr_t*)+0x1a3'
77469dfd9fd42350,'BIO_read+0x2b;SSL_read+0x2b'
e148a2a211be0d9c,'pthread_cond_timedwait+0x23e;os_event::timed_wait(timespec const*)+0x3a;os_event::wait_time_low(std::chrono::duration<long, std::ratio<(long)1, (long)1000000> >, long)+0x81;log_write_notifier(log_t*)+0x493'
a59356f1c09d2b6f,'log_writer(log_t*)+0x518'
f7ffc7b9c162dcdd,''
df8b8dbf528ba71c,'THD::binlog_delete_row(TABLE*, bool, unsigned char const*, unsigned char const*)+0x23d;Sql_cmd_delete::delete_from_single_table(THD*)+0xcf5;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
c5960e940dbdff05,''
af6fbd4c86161bdf,''
323bc2e3f308a810,'my_write(int, unsigned char const*, unsigned long, int)+0x285'
bc462aaa93b0972b,'Sql_cmd_delete::delete_from_single_table(THD*)+0xcf5;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
b1f490578498708c,'my_write(int, unsigned char const*, unsigned long, int)+0x285;my_b_flush_io_cache(IO_CACHE*, int)+0xcd;_my_b_write(IO_CACHE*, unsigned char const*, unsigned long)+0x92;IO_CACHE_binlog_cache_storage::write(unsigned char const*, unsigned long long)+0xf7;Rows_log_event::write_data_body(Basic_ostream*)+0xa8;binlog_cache_data::write_event(Log_event*)+0x27;MYSQL_BIN_LOG::flush_and_set_pending_rows_event(THD*, Rows_log_event*, bool)+0x72;THD::binlog_delete_row(TABLE*, bool, unsigned char const*, unsigned char const*)+0x1e7;Delete_rows_log_event::binlog_row_logging_function(THD*, TABLE*, bool, unsigned char const*, unsigned char const*)+0x13;binlog_log_row(TABLE*, unsigned char const*, unsigned char const*, bool (*)(THD*, TABLE*, bool, unsigned char const*, unsigned char const*))+0x1c6;Sql_cmd_delete::delete_from_single_table(THD*)+0xcf5;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
14707be915004be6,''
40df62ac133b4a49,''
77ec756767a00b37,''
39dbec1d7f815278,'ibuf_insert(ibuf_op_t, dtuple_t const*, dict_index_t*, page_id_t const&, page_size_t const&, que_thr_t*)+0x1a3;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x165d;row_search_index_entry(dict_index_t*, dtuple_t const*, unsigned long, btr_pcur_t*, mtr_t*)+0x9d;row_upd_step(que_thr_t*)+0x4b4;ha_innobase::delete_row(unsigned char const*)+0x187;handler::ha_delete_row(unsigned char const*)+0xf3;Sql_cmd_delete::delete_from_single_table(THD*)+0xcf5;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
67ceb8faff7b9faf,'Fil_shard::do_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x720;fil_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x85;buf_read_page_low(dberr_t*, bool, unsigned long, unsigned long, page_id_t const&, page_size_t const&, bool)+0x173;buf_read_page(page_id_t const&, page_size_t const&)+0x4a;Buf_fetch_normal::get(buf_block_t*&)+0x339;buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x4b3;btr_pcur_t::move_to_next_page(mtr_t*)+0xaf;row_search_mvcc(unsigned char*, page_cur_mode_t, row_prebuilt_t*, unsigned long, unsigned long)+0xb59;ha_innobase::general_fetch(unsigned char*, unsigned int, unsigned int)+0xd0;handler::ha_rnd_next(unsigned char*)+0x107;TableScanIterator::Read()+0x79;Sql_cmd_delete::delete_from_single_table(THD*)+0xc7d;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0'
6082a4f2cb3f4e5a,'ibuf_insert(ibuf_op_t, dtuple_t const*, dict_index_t*, page_id_t const&, page_size_t const&, que_thr_t*)+0x1a3;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x165d;row_search_index_entry(dict_index_t*, dtuple_t const*, unsigned long, btr_pcur_t*, mtr_t*)+0x9d;row_upd_step(que_thr_t*)+0x4b4;ha_innobase::delete_row(unsigned char const*)+0x187;handler::ha_delete_row(unsigned char const*)+0xf3;Sql_cmd_delete::delete_from_single_table(THD*)+0xcf5;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
46ef63ac03e9c408,'ibuf_insert(ibuf_op_t, dtuple_t const*, dict_index_t*, page_id_t const&, page_size_t const&, que_thr_t*)+0x1a3;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x165d;row_search_index_entry(dict_index_t*, dtuple_t const*, unsigned long, btr_pcur_t*, mtr_t*)+0x9d;row_upd_step(que_thr_t*)+0x4b4;ha_innobase::delete_row(unsigned char const*)+0x187;handler::ha_delete_row(unsigned char const*)+0xf3;Sql_cmd_delete::delete_from_single_table(THD*)+0xcf5;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
35784db60fc18642,'ibuf_insert(ibuf_op_t, dtuple_t const*, dict_index_t*, page_id_t const&, page_size_t const&, que_thr_t*)+0x1a3;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x165d;row_search_index_entry(dict_index_t*, dtuple_t const*, unsigned long, btr_pcur_t*, mtr_t*)+0x9d;row_upd_step(que_thr_t*)+0x4b4;ha_innobase::delete_row(unsigned char const*)+0x187;handler::ha_delete_row(unsigned char const*)+0xf3;Sql_cmd_delete::delete_from_single_table(THD*)+0xcf5;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
322bcdcbe47b0944,''
66cfb304a0306f,'my_write(int, unsigned char const*, unsigned long, int)+0x285;my_b_flush_io_cache(IO_CACHE*, int)+0xcd;_my_b_write(IO_CACHE*, unsigned char const*, unsigned long)+0x138'
b0452014b29a544f,''
5cbe8486e97a22d7,'btr_cur_optimistic_insert(unsigned long, btr_cur_t*, unsigned long**, mem_block_info_t**, dtuple_t*, unsigned char**, big_rec_t**, que_thr_t*, mtr_t*)+0x25d'
755856b982071725,''
e25d57465ea00caa,''
47f920d814f83095,'ibuf_insert(ibuf_op_t, dtuple_t const*, dict_index_t*, page_id_t const&, page_size_t const&, que_thr_t*)+0x1a3;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x165d;__libc_free+0x7e'
9d5268149267e5a7,''
9a24a6f3683f36fc,'os_file_flush_func(int)+0x28;log_flusher(log_t*)+0x2b8'
fc13fc20836ad5d6,''
921c7dfff08a23a7,''
8b83d241df696010,'rw_lock_x_lock_func(rw_lock_t*, unsigned long, ut::Location)+0x58;buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x308;btr_cur_latch_leaves(buf_block_t*, page_id_t const&, page_size_t const&, unsigned long, btr_cur_t*, mtr_t*)+0x452'
ebab7ea4f572dce5,''
a7c14d88611edd1f,''
5565b7a016229189,'os_file_flush_func(int)+0x28;log_flusher(log_t*)+0x34d'
f4cb1c85d02666a2,'trx_undo_update_rec_get_update(unsigned char const*, dict_index_t const*, unsigned long, unsigned long, unsigned long, unsigned long, mem_block_info_t*, upd_t**, lob::undo_vers_t*, type_cmpl_t&)+0x1f9;srv_worker_thread()+0x215'
ca0b0815c60a7c92,'trx_undo_update_rec_get_update(unsigned char const*, dict_index_t const*, unsigned long, unsigned long, unsigned long, unsigned long, mem_block_info_t*, upd_t**, lob::undo_vers_t*, type_cmpl_t&)+0x1f9;srv_worker_thread()+0x215'
4980647d374c5160,'srv_purge_coordinator_thread()+0x546'
945725e119c608b0,''
44cbbf4f0fcdef12,'btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x29f7'
4cac5b9635e3db6c,'nanosleep+0x17;trx_purge(unsigned long, unsigned long, bool)+0x30d;srv_purge_coordinator_thread()+0x546'
6b4f20a65f6c524f,''
ccb19e32b187a1bc,'nanosleep+0x17;trx_purge(unsigned long, unsigned long, bool)+0x2bd;srv_purge_coordinator_thread()+0x546'
a256f393e5b22884,'AIO::linux_dispatch(Slot*)+0x70;os_aio_func(IORequest&, AIO_mode, char const*, pfs_os_file_t, void*, unsigned long, unsigned long, bool, fil_node_t*, void*)+0x13e;fil_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x85;buf_read_page_low(dberr_t*, bool, unsigned long, unsigned long, page_id_t const&, page_size_t const&, bool)+0x173;btr_cur_optimistic_delete_func(btr_cur_t*, mtr_t*)+0x182;row_purge_step(que_thr_t*)+0x673;que_run_threads(que_thr_t*)+0x4a2;srv_worker_thread()+0x215'
811cecf8f45f646f,''
1e4e9b9239eab261,''
b84cf4f416d1a008,'page_cur_search_with_match_bytes(buf_block_t const*, dict_index_t const*, dtuple_t const*, page_cur_mode_t, unsigned long*, unsigned long*, unsigned long*, unsigned long*, page_cur_t*)+0x425;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x1b40'
3e964dea2ae7fa31,''
ff6ae55fe13e06aa,''
ac4f6c972ae2e477,'buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x308;mtr_t::commit()+0x190'
971295a8ec664201,''
e496580cdb7e03e0,'my_write(int, unsigned char const*, unsigned long, int)+0x285'
2d3a5c3d6a9a7c64,'mtr_t::Command::execute()+0x1b4;row_ins_clust_index_entry_low(unsigned int, unsigned long, dict_index_t*, unsigned long, dtuple_t*, que_thr_t*, bool)+0x335'
6b058c3ea2150f47,'buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x308;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x1b40'
4e857818110fcaa8,'mtr_t::Command::release_all()+0x4e;mtr_t::commit()+0x72;row_search_mvcc(unsigned char*, page_cur_mode_t, row_prebuilt_t*, unsigned long, unsigned long)+0x241'
290ce1f3ad7efd33,'IO_CACHE_binlog_cache_storage::reset()+0x69;MYSQL_BIN_LOG::flush_thread_caches(THD*)+0xed;MYSQL_BIN_LOG::process_flush_stage_queue(unsigned long long*, THD**)+0x18a;MYSQL_BIN_LOG::ordered_commit(THD*, bool, bool)+0x118;MYSQL_BIN_LOG::commit(THD*, bool)+0x64a;ha_commit_trans(THD*, bool, bool)+0x2bc;trans_commit_stmt(THD*, bool)+0x3e;mysql_execute_command(THD*, bool)+0x1430;dispatch_sql_command(THD*, Parser_state*)+0x5df;dispatch_command(THD*, COM_DATA const*, enum_server_command)+0x1af0;do_command(THD*)+0x2a5'
686d29ea8c609fbc,'Fil_shard::do_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x720;fil_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x85;buf_read_page_low(dberr_t*, bool, unsigned long, unsigned long, page_id_t const&, page_size_t const&, bool)+0x173;buf_read_page(page_id_t const&, page_size_t const&)+0x4a;Buf_fetch_normal::get(buf_block_t*&)+0x339;buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x4b3;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x4ab;row_search_mvcc(unsigned char*, page_cur_mode_t, row_prebuilt_t*, unsigned long, unsigned long)+0x321f;ha_innobase::index_read(unsigned char*, unsigned char const*, unsigned int, ha_rkey_function)+0x336;handler::ha_index_read_map(unsigned char*, unsigned char const*, unsigned long, ha_rkey_function)+0x125;EQRefIterator::Read()+0xfc;NestedLoopIterator::Read()+0x32;AggregateIterator::Read()+0x3b7;Query_expression::ExecuteIteratorQuery(THD*)+0x338;Sql_cmd_dml::execute_inner(THD*)+0xbf;Sql_cmd_dml::execute(THD*)+0x620;mysql_execute_command(THD*, bool)+0x97d'
e880a07e76272bb2,'Fil_shard::do_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x720;fil_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x85;buf_read_page_low(dberr_t*, bool, unsigned long, unsigned long, page_id_t const&, page_size_t const&, bool)+0x173;buf_read_page(page_id_t const&, page_size_t const&)+0x4a;Buf_fetch_normal::get(buf_block_t*&)+0x339;buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x4b3;btr_cur_search_to_nth_level(dict_index_t*, unsigned long, dtuple_t const*, page_cur_mode_t, unsigned long, btr_cur_t*, unsigned long, char const*, unsigned long, mtr_t*)+0x4ab;row_search_mvcc(unsigned char*, page_cur_mode_t, row_prebuilt_t*, unsigned long, unsigned long)+0x321f;ha_innobase::index_read(unsigned char*, unsigned char const*, unsigned int, ha_rkey_function)+0x336;handler::ha_index_read_map(unsigned char*, unsigned char const*, unsigned long, ha_rkey_function)+0x125;EQRefIterator::Read()+0x1b9'
a3af00f1138fd11a,'Fil_shard::do_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x720;fil_io(IORequest const&, bool, page_id_t const&, page_size_t const&, unsigned long, unsigned long, void*, void*)+0x85;buf_read_page_low(dberr_t*, bool, unsigned long, unsigned long, page_id_t const&, page_size_t const&, bool)+0x173;buf_read_page(page_id_t const&, page_size_t const&)+0x4a;buf_page_get_gen(page_id_t const&, page_size_t const&, unsigned long, buf_block_t*, Page_fetch, ut::Location, mtr_t*, bool)+0x308'
